Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
,Vietnam,16,108,1 April 2020,218,0,63
,Zambia,-15.4167,28.2833,1 April 2020,36,0,0
,Zimbabwe,-20,30,1 April 2020,8,1,0
Diamond Princess,Canada,0,0,1 April 2020,0,1,0
,Dominica,15.415,-61.371,1 April 2020,12,0,0
,Grenada,12.1165,-61.679,1 April 2020,9,0,0
,Mozambique,-18.665695,35.529562,1 April 2020,10,0,0
,Syria,34.802075,38.996815,1 April 2020,10,2,0
,Timor-Leste,-8.874217,125.727539,1 April 2020,1,0,0
,Belize,13.1939,-59.5432,1 April 2020,3,0,0
,Laos,19.85627,102.495496,1 April 2020,10,0,0
,Libya,26.3351,17.228331,1 April 2020,10,0,0
,West Bank and Gaza,31.9522,35.2332,1 April 2020,134,1,18
,Guinea-Bissau,11.8037,-15.1804,1 April 2020,9,0,0
,Mali,17.570692,-3.996166,1 April 2020,31,3,0
,Saint Kitts and Nevis,17.357822,-62.782998,1 April 2020,8,0,0
Northwest Territories,Canada,64.8255,-124.8457,1 April 2020,2,0,0
Yukon,Canada,64.2823,-135,1 April 2020,5,0,0
,Kosovo,42.602636,20.902977,1 April 2020,125,1,10
,Burma,21.9162,95.956,1 April 2020,15,1,0
Anguilla,United Kingdom,18.2206,-63.0686,1 April 2020,2,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,1 April 2020,3,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,1 April 2020,6,0,0
,MS Zaandam,0,0,1 April 2020,9,2,0
,Botswana,-22.3285,24.6849,1 April 2020,4,1,0
,Burundi,-3.3731,29.9189,1 April 2020,2,0,0
,Sierra Leone,8.460555,-11.779889,1 April 2020,2,0,0
,Malawi,-13.254308,34.301525,1 April 2020,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,1 April 2020,0,0,0
Saint Pierre and Miquelon,France,46.8852,-56.3159,1 April 2020,0,0,0
,South Sudan,6.877,31.307,1 April 2020,0,0,0
,Western Sahara,24.2155,-12.8858,1 April 2020,0,0,0
,Sao Tome and Principe,0.18636,6.613081,1 April 2020,0,0,0
,Yemen,15.552727,48.516388,1 April 2020,0,0,0
,Afghanistan,33,65,2 April 2020,273,6,10
,Albania,41.1533,20.1683,2 April 2020,277,16,76
,Algeria,28.0339,1.6596,2 April 2020,986,86,61
,Andorra,42.5063,1.5218,2 April 2020,428,15,10
,Angola,-11.2027,17.8739,2 April 2020,8,2,1
,Antigua and Barbuda,17.0608,-61.7964,2 April 2020,9,0,0
,Argentina,-38.4161,-63.6167,2 April 2020,1133,36,256
,Armenia,40.0691,45.0382,2 April 2020,663,7,33
Australian Capital Territory,Australia,-35.4735,149.0124,2 April 2020,87,1,11
New South Wales,Australia,-33.8688,151.2093,2 April 2020,2298,10,4
Northern Territory,Australia,-12.4634,130.8456,2 April 2020,21,0,0
Queensland,Australia,-28.0167,153.4,2 April 2020,835,4,8
South Australia,Australia,-34.9285,138.6007,2 April 2020,367,0,6
Tasmania,Australia,-41.4545,145.9707,2 April 2020,72,2,5
Victoria,Australia,-37.8136,144.9631,2 April 2020,1036,5,422
Western Australia,Australia,-31.9505,115.8605,2 April 2020,400,2,64
,Austria,47.5162,14.5501,2 April 2020,11129,158,1749
,Azerbaijan,40.1431,47.5769,2 April 2020,400,5,26
,Bahamas,25.0343,-77.3963,2 April 2020,24,1,1
,Bahrain,26.0275,50.55,2 April 2020,643,4,381
,Bangladesh,23.685,90.3563,2 April 2020,56,6,25
,Barbados,13.1939,-59.5432,2 April 2020,46,0,0
,Belarus,53.7098,27.9534,2 April 2020,304,4,53
,Belgium,50.8333,4,2 April 2020,15348,1011,2495
,Benin,9.3077,2.3158,2 April 2020,13,0,1
,Bhutan,27.5142,90.4336,2 April 2020,5,0,1
,Bolivia,-16.2902,-63.5887,2 April 2020,123,8,1
,Bosnia and Herzegovina,43.9159,17.6791,2 April 2020,533,16,20
,Brazil,-14.235,-51.9253,2 April 2020,8044,324,127
,Brunei,4.5353,114.7277,2 April 2020,133,1,56
,Bulgaria,42.7339,25.4858,2 April 2020,457,10,25
,Burkina Faso,12.2383,-1.5616,2 April 2020,288,16,50
,Cabo Verde,16.5388,-23.0418,2 April 2020,6,1,0
,Cambodia,11.55,104.9167,2 April 2020,110,0,34
,Cameroon,3.848,11.5021,2 April 2020,306,7,0
Alberta,Canada,53.9333,-116.5765,2 April 2020,969,13,0
British Columbia,Canada,49.2827,-123.1207,2 April 2020,1121,31,0
Grand Princess,Canada,37.6489,-122.6655,2 April 2020,13,0,0
Manitoba,Canada,53.7609,-98.8139,2 April 2020,167,1,0
New Brunswick,Canada,46.5653,-66.4619,2 April 2020,91,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2 April 2020,183,1,0
Nova Scotia,Canada,44.682,-63.7443,2 April 2020,193,0,0
Ontario,Canada,51.2538,-85.3232,2 April 2020,2793,53,0
Prince Edward Island,Canada,46.5107,-63.4168,2 April 2020,22,0,0
Quebec,Canada,52.9399,-73.5491,2 April 2020,5518,36,0
Saskatchewan,Canada,52.9399,-106.4509,2 April 2020,206,3,0
,Central African Republic,6.6111,20.9394,2 April 2020,3,0,0
,Chad,15.4542,18.7322,2 April 2020,8,0,0
,Chile,-35.6751,-71.543,2 April 2020,3404,18,335
Anhui,China,31.8257,117.2264,2 April 2020,990,6,984
Beijing,China,40.1824,116.4142,2 April 2020,582,8,424
Chongqing,China,30.0572,107.874,2 April 2020,579,6,570
Fujian,China,26.0789,117.9874,2 April 2020,345,1,299
Gansu,China,37.8099,101.0583,2 April 2020,138,2,127
Guangdong,China,23.3417,113.4244,2 April 2020,1507,8,1365
Guangxi,China,23.8298,108.7881,2 April 2020,254,2,252
Guizhou,China,26.8154,106.8748,2 April 2020,146,2,144
Hainan,China,19.1959,109.7453,2 April 2020,168,6,162
Hebei,China,39.549,116.1306,2 April 2020,325,6,310
Heilongjiang,China,47.862,127.7615,2 April 2020,488,13,0
Henan,China,33.882,113.614,2 April 2020,1276,22,0
Hong Kong,China,22.3,114.2,2 April 2020,802,4,147
Hubei,China,30.9756,112.2707,2 April 2020,67802,3199,63471
Hunan,China,27.6104,111.7088,2 April 2020,1019,4,1014
Inner Mongolia,China,44.0935,113.9448,2 April 2020,117,1,74
Jiangsu,China,32.9711,119.455,2 April 2020,647,0,631
Jiangxi,China,27.614,115.7221,2 April 2020,937,1,935
Jilin,China,43.6661,126.1923,2 April 2020,98,1,92
Liaoning,China,41.2956,122.6085,2 April 2020,141,2,124
Macau,China,22.1667,113.55,2 April 2020,41,0,10
Ningxia,China,37.2692,106.1655,2 April 2020,75,0,75
Qinghai,China,35.7452,95.9956,2 April 2020,18,0,18
Shaanxi,China,35.1917,108.8701,2 April 2020,255,3,242
Shandong,China,36.3427,118.1498,2 April 2020,775,7,753
Shanghai,China,31.202,121.4491,2 April 2020,522,6,0
Shanxi,China,37.5777,112.2922,2 April 2020,137,0,133
Sichuan,China,30.6171,102.7103,2 April 2020,554,3,537
Tianjin,China,39.3054,117.323,2 April 2020,176,3,135
Tibet,China,31.6927,88.0924,2 April 2020,1,0,1
Xinjiang,China,41.1129,85.2401,2 April 2020,76,3,73
Yunnan,China,24.974,101.487,2 April 2020,183,2,0
Zhejiang,China,29.1832,120.0934,2 April 2020,1258,1,1228
,Colombia,4.5709,-74.2973,2 April 2020,1161,19,55
,Congo (Brazzaville),-4.0383,21.7587,2 April 2020,22,2,2
,Congo (Kinshasa),-4.0383,21.7587,2 April 2020,134,13,3
,Costa Rica,9.7489,-83.7534,2 April 2020,396,2,6
,Cote d'Ivoire,7.54,-5.5471,2 April 2020,194,1,15
,Croatia,45.1,15.2,2 April 2020,1011,7,88
,Diamond Princess,0,0,2 April 2020,712,11,619
,Cuba,22,-80,2 April 2020,233,6,13
,Cyprus,35.1264,33.4299,2 April 2020,356,10,28
,Czechia,49.8175,15.473,2 April 2020,3858,44,0
Faroe Islands,Denmark,61.8926,-6.9118,2 April 2020,177,0,81
Greenland,Denmark,71.7069,-42.6043,2 April 2020,10,0,2
,Denmark,56.2639,9.5018,2 April 2020,3386,123,1089
,Djibouti,11.8251,42.5903,2 April 2020,40,0,0
,Dominican Republic,18.7357,-70.1627,2 April 2020,1380,60,16
,Ecuador,-1.8312,-78.1834,2 April 2020,3163,120,65
,Egypt,26,30,2 April 2020,865,58,201
,El Salvador,13.7942,-88.8965,2 April 2020,41,2,0
,Equatorial Guinea,1.5,10,2 April 2020,15,0,1
,Eritrea,15.1794,39.7823,2 April 2020,22,0,0
,Estonia,58.5953,25.0136,2 April 2020,858,11,45
,Eswatini,-26.5225,31.4659,2 April 2020,9,0,0
,Ethiopia,9.145,40.4897,2 April 2020,29,0,3
,Fiji,-17.7134,178.065,2 April 2020,7,0,0
,Finland,64,26,2 April 2020,1518,19,300
French Guiana,France,3.9339,-53.1258,2 April 2020,51,0,15
French Polynesia,France,-17.6797,149.4068,2 April 2020,37,0,0
Guadeloupe,France,16.25,-61.5833,2 April 2020,128,6,24
Mayotte,France,-12.8275,45.1662,2 April 2020,116,1,10
New Caledonia,France,-20.9043,165.618,2 April 2020,18,0,1
Reunion,France,-21.1351,55.2471,2 April 2020,308,0,40
Saint Barthelemy,France,17.9,-62.8333,2 April 2020,6,0,1
St Martin,France,18.0708,-63.0501,2 April 2020,22,1,2
Martinique,France,14.6415,-61.0242,2 April 2020,138,3,27
,France,46.2276,2.2137,2 April 2020,59105,5387,12428
,Gabon,-0.8037,11.6094,2 April 2020,21,1,0
,Gambia,13.4432,-15.3101,2 April 2020,4,1,2
,Georgia,42.3154,43.3569,2 April 2020,134,0,26
,Germany,51,9,2 April 2020,84794,1107,22440
,Ghana,7.9465,-1.0232,2 April 2020,204,5,31
,Greece,39.0742,21.8243,2 April 2020,1544,53,61
,Guatemala,15.7835,-90.2308,2 April 2020,47,1,12
,Guinea,9.9456,-9.6966,2 April 2020,52,0,0
,Guyana,5,-58.75,2 April 2020,19,4,0
,Haiti,18.9712,-72.2852,2 April 2020,16,0,1
,Holy See,41.9029,12.4534,2 April 2020,7,0,0
,Honduras,15.2,-86.2419,2 April 2020,219,14,3
,Hungary,47.1625,19.5033,2 April 2020,585,21,42
,Iceland,64.9631,-19.0208,2 April 2020,1319,4,284
,India,21,78,2 April 2020,2543,72,191
,Indonesia,-0.7893,113.9213,2 April 2020,1790,170,112
,Iran,32,53,2 April 2020,50468,3160,16711
,Iraq,33,44,2 April 2020,772,54,202
,Ireland,53.1424,-7.6921,2 April 2020,3849,98,5
,Israel,31,35,2 April 2020,6857,36,338
,Italy,43,12,2 April 2020,115242,13915,18278
,Jamaica,18.1096,-77.2975,2 April 2020,47,3,2
,Japan,36,138,2 April 2020,2495,62,472
,Jordan,31.24,36.51,2 April 2020,299,5,45
,Kazakhstan,48.0196,66.9237,2 April 2020,435,3,27
,Kenya,-0.0236,37.9062,2 April 2020,110,3,4
,South Korea,36,128,2 April 2020,9976,169,5828
,Kuwait,29.5,47.75,2 April 2020,342,0,81
,Kyrgyzstan,41.2044,74.7661,2 April 2020,116,0,5
,Latvia,56.8796,24.6032,2 April 2020,458,0,31
,Lebanon,33.8547,35.8623,2 April 2020,494,16,46
,Liberia,6.4281,-9.4295,2 April 2020,6,0,0
,Liechtenstein,47.14,9.55,2 April 2020,75,0,0
,Lithuania,55.1694,23.8813,2 April 2020,649,9,7
,Luxembourg,49.8153,6.1296,2 April 2020,2487,30,80
,Madagascar,-18.7669,46.8691,2 April 2020,59,0,0
,Malaysia,2.5,112.5,2 April 2020,3116,50,767
,Maldives,3.2028,73.2207,2 April 2020,19,0,13
,Malta,35.9375,14.3754,2 April 2020,196,0,2
,Mauritania,21.0079,10.9408,2 April 2020,6,1,2
,Mauritius,-20.2,57.5,2 April 2020,169,7,0
,Mexico,23.6345,-102.5528,2 April 2020,1378,37,35
,Moldova,47.4116,28.3699,2 April 2020,505,6,23
,Monaco,43.7333,7.4167,2 April 2020,60,1,2
,Mongolia,46.8625,103.8467,2 April 2020,14,0,2
,Montenegro,42.5,19.3,2 April 2020,144,2,0
,Morocco,31.7917,-7.0926,2 April 2020,708,44,31
,Namibia,-22.9576,18.4904,2 April 2020,14,0,3
,Nepal,28.1667,84.25,2 April 2020,6,0,1
Aruba,Netherlands,12.5186,-70.0358,2 April 2020,60,0,1
Curacao,Netherlands,12.1696,-68.99,2 April 2020,11,1,3
Sint Maarten,Netherlands,18.0425,-63.0548,2 April 2020,18,1,6
,Netherlands,52.1326,5.2913,2 April 2020,14697,1339,250
,New Zealand,-40.9006,174.886,2 April 2020,797,1,92
,Nicaragua,12.8654,-85.2072,2 April 2020,5,1,0
,Niger,17.6078,8.0817,2 April 2020,98,5,0
,Nigeria,9.082,8.6753,2 April 2020,184,2,20
,North Macedonia,41.6086,21.7453,2 April 2020,384,11,17
,Norway,60.472,8.4689,2 April 2020,5147,50,32
,Oman,21,57,2 April 2020,231,1,57
,Pakistan,30.3753,69.3451,2 April 2020,2421,34,125
,Panama,8.538,-80.7821,2 April 2020,1317,32,9
,Papua New Guinea,-6.315,143.9555,2 April 2020,1,0,0
,Paraguay,-23.4425,-58.4438,2 April 2020,77,3,2
,Peru,-9.19,-75.0152,2 April 2020,1414,55,537
,Philippines,13,122,2 April 2020,2633,107,51
,Poland,51.9194,19.1451,2 April 2020,2946,57,56
,Portugal,39.3999,-8.2245,2 April 2020,9034,209,68
,Qatar,25.3548,51.1839,2 April 2020,949,3,72
,Romania,45.9432,24.9668,2 April 2020,2738,115,267
,Russia,60,90,2 April 2020,3548,30,235
,Rwanda,-1.9403,29.8739,2 April 2020,84,0,0
,Saint Lucia,13.9094,-60.9789,2 April 2020,13,0,1
,Saint Vincent and the Grenadines,12.9843,-61.2872,2 April 2020,2,0,1
,San Marino,43.9424,12.4578,2 April 2020,245,30,21
,Saudi Arabia,24,45,2 April 2020,1885,21,328
,Senegal,14.4974,-14.4524,2 April 2020,195,1,55
,Serbia,44.0165,21.0059,2 April 2020,1171,31,0
,Seychelles,-4.6796,55.492,2 April 2020,10,0,0
,Singapore,1.2833,103.8333,2 April 2020,1049,4,266
,Slovakia,48.669,19.699,2 April 2020,426,1,5
,Slovenia,46.1512,14.9955,2 April 2020,897,17,70
,Somalia,5.1521,46.1996,2 April 2020,5,0,1
,South Africa,-30.5595,22.9375,2 April 2020,1462,5,50
,Spain,40,-4,2 April 2020,112065,10348,26743
,Sri Lanka,7,81,2 April 2020,151,4,21
,Sudan,12.8628,30.2176,2 April 2020,8,2,2
,Suriname,3.9193,-56.0278,2 April 2020,10,0,0
,Sweden,63,16,2 April 2020,5568,308,103
,Switzerland,46.8182,8.2275,2 April 2020,18827,536,4013
,Taiwan*,23.7,121,2 April 2020,339,5,45
,Tanzania,-6.369,34.8888,2 April 2020,20,1,2
,Thailand,15,101,2 April 2020,1875,15,505
,Togo,8.6195,0.8248,2 April 2020,39,2,17
,Trinidad and Tobago,10.6918,-61.2225,2 April 2020,94,5,1
,Tunisia,34,9,2 April 2020,455,14,5
,Turkey,38.9637,35.2433,2 April 2020,18135,356,415
,Uganda,1,32,2 April 2020,45,0,0
,Ukraine,48.3794,31.1656,2 April 2020,897,22,19
,United Arab Emirates,24,54,2 April 2020,1024,8,96
Bermuda,United Kingdom,32.3078,-64.7505,2 April 2020,35,0,11
Cayman Islands,United Kingdom,19.3133,-81.2546,2 April 2020,28,1,0
Channel Islands,United Kingdom,49.3723,-2.3644,2 April 2020,193,3,0
Gibraltar,United Kingdom,36.1408,-5.3536,2 April 2020,88,0,46
Isle of Man,United Kingdom,54.2361,-4.5481,2 April 2020,95,1,0
Montserrat,United Kingdom,16.7425,-62.1874,2 April 2020,5,0,0
,United Kingdom,55.3781,-3.436,2 April 2020,33718,2921,135
,Uruguay,-32.5228,-55.7658,2 April 2020,350,4,62
,US,37.0902,-95.7129,2 April 2020,243622,5929,9001
,Uzbekistan,41.3775,64.5853,2 April 2020,205,2,25
,Venezuela,6.4238,-66.5897,2 April 2020,146,5,43
,Vietnam,16,108,2 April 2020,233,0,75
,Zambia,-15.4167,28.2833,2 April 2020,39,1,0
,Zimbabwe,-20,30,2 April 2020,9,1,0
Diamond Princess,Canada,0,0,2 April 2020,0,1,0
,Dominica,15.415,-61.371,2 April 2020,12,0,0
,Grenada,12.1165,-61.679,2 April 2020,10,0,0
,Mozambique,-18.665695,35.529562,2 April 2020,10,0,0
,Syria,34.802075,38.996815,2 April 2020,16,2,0
,Timor-Leste,-8.874217,125.727539,2 April 2020,1,0,0
,Belize,13.1939,-59.5432,2 April 2020,3,0,0
,Laos,19.85627,102.495496,2 April 2020,10,0,0
,Libya,26.3351,17.228331,2 April 2020,11,1,0
,West Bank and Gaza,31.9522,35.2332,2 April 2020,161,1,18
,Guinea-Bissau,11.8037,-15.1804,2 April 2020,9,0,0
,Mali,17.570692,-3.996166,2 April 2020,36,3,0
,Saint Kitts and Nevis,17.357822,-62.782998,2 April 2020,9,0,0
Northwest Territories,Canada,64.8255,-124.8457,2 April 2020,2,0,0
Yukon,Canada,64.2823,-135,2 April 2020,6,0,0
,Kosovo,42.602636,20.902977,2 April 2020,125,1,10
,Burma,21.9162,95.956,2 April 2020,20,1,0
Anguilla,United Kingdom,18.2206,-63.0686,2 April 2020,3,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,2 April 2020,3,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,2 April 2020,5,0,0
,MS Zaandam,0,0,2 April 2020,9,2,0
,Botswana,-22.3285,24.6849,2 April 2020,4,1,0
,Burundi,-3.3731,29.9189,2 April 2020,3,0,0
,Sierra Leone,8.460555,-11.779889,2 April 2020,2,0,0
,Malawi,-13.254308,34.301525,2 April 2020,3,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2 April 2020,0,0,0
Saint Pierre and Miquelon,France,46.8852,-56.3159,2 April 2020,0,0,0
,South Sudan,6.877,31.307,2 April 2020,0,0,0
,Western Sahara,24.2155,-12.8858,2 April 2020,0,0,0
,Sao Tome and Principe,0.18636,6.613081,2 April 2020,0,0,0
,Yemen,15.552727,48.516388,2 April 2020,0,0,0
,Afghanistan,33,65,3 April 2020,281,6,10
,Albania,41.1533,20.1683,3 April 2020,304,17,89
,Algeria,28.0339,1.6596,3 April 2020,1171,105,62
,Andorra,42.5063,1.5218,3 April 2020,439,16,16
,Angola,-11.2027,17.8739,3 April 2020,8,2,1
,Antigua and Barbuda,17.0608,-61.7964,3 April 2020,15,0,0
,Argentina,-38.4161,-63.6167,3 April 2020,1265,39,266
,Armenia,40.0691,45.0382,3 April 2020,736,7,43
Australian Capital Territory,Australia,-35.4735,149.0124,3 April 2020,91,1,18
New South Wales,Australia,-33.8688,151.2093,3 April 2020,2389,12,4
Northern Territory,Australia,-12.4634,130.8456,3 April 2020,22,0,0
Queensland,Australia,-28.0167,153.4,3 April 2020,873,4,8
South Australia,Australia,-34.9285,138.6007,3 April 2020,396,0,46
Tasmania,Australia,-41.4545,145.9707,3 April 2020,74,2,5
Victoria,Australia,-37.8136,144.9631,3 April 2020,1085,7,476
Western Australia,Australia,-31.9505,115.8605,3 April 2020,400,2,92
,Austria,47.5162,14.5501,3 April 2020,11524,168,2022
,Azerbaijan,40.1431,47.5769,3 April 2020,443,5,32
,Bahamas,25.0343,-77.3963,3 April 2020,24,1,1
,Bahrain,26.0275,50.55,3 April 2020,672,4,382
,Bangladesh,23.685,90.3563,3 April 2020,61,6,26
,Barbados,13.1939,-59.5432,3 April 2020,51,0,0
,Belarus,53.7098,27.9534,3 April 2020,351,4,53
,Belgium,50.8333,4,3 April 2020,16770,1143,2872
,Benin,9.3077,2.3158,3 April 2020,16,0,2
,Bhutan,27.5142,90.4336,3 April 2020,5,0,2
,Bolivia,-16.2902,-63.5887,3 April 2020,132,9,1
,Bosnia and Herzegovina,43.9159,17.6791,3 April 2020,579,17,27
,Brazil,-14.235,-51.9253,3 April 2020,9056,359,127
,Brunei,4.5353,114.7277,3 April 2020,134,1,65
,Bulgaria,42.7339,25.4858,3 April 2020,485,14,30
,Burkina Faso,12.2383,-1.5616,3 April 2020,302,16,50
,Cabo Verde,16.5388,-23.0418,3 April 2020,6,1,0
,Cambodia,11.55,104.9167,3 April 2020,114,0,35
,Cameroon,3.848,11.5021,3 April 2020,509,8,0
Alberta,Canada,53.9333,-116.5765,3 April 2020,969,13,0
British Columbia,Canada,49.2827,-123.1207,3 April 2020,1174,31,0
Grand Princess,Canada,37.6489,-122.6655,3 April 2020,13,0,0
Manitoba,Canada,53.7609,-98.8139,3 April 2020,182,2,0
New Brunswick,Canada,46.5653,-66.4619,3 April 2020,91,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,3 April 2020,195,1,0
Nova Scotia,Canada,44.682,-63.7443,3 April 2020,207,0,0
Ontario,Canada,51.2538,-85.3232,3 April 2020,3255,67,0
Prince Edward Island,Canada,46.5107,-63.4168,3 April 2020,22,0,0
Quebec,Canada,52.9399,-73.5491,3 April 2020,6101,61,0
Saskatchewan,Canada,52.9399,-106.4509,3 April 2020,220,3,0
,Central African Republic,6.6111,20.9394,3 April 2020,8,0,0
,Chad,15.4542,18.7322,3 April 2020,8,0,0
,Chile,-35.6751,-71.543,3 April 2020,3737,22,427
Anhui,China,31.8257,117.2264,3 April 2020,990,6,984
Beijing,China,40.1824,116.4142,3 April 2020,584,8,434
Chongqing,China,30.0572,107.874,3 April 2020,579,6,570
Fujian,China,26.0789,117.9874,3 April 2020,349,1,300
Gansu,China,37.8099,101.0583,3 April 2020,138,2,127
Guangdong,China,23.3417,113.4244,3 April 2020,1514,8,1368
Guangxi,China,23.8298,108.7881,3 April 2020,254,2,252
Guizhou,China,26.8154,106.8748,3 April 2020,146,2,144
Hainan,China,19.1959,109.7453,3 April 2020,168,6,162
Hebei,China,39.549,116.1306,3 April 2020,326,6,310
Heilongjiang,China,47.862,127.7615,3 April 2020,489,13,0
Henan,China,33.882,113.614,3 April 2020,1276,22,0
Hong Kong,China,22.3,114.2,3 April 2020,845,4,173
Hubei,China,30.9756,112.2707,3 April 2020,67802,3203,63612
Hunan,China,27.6104,111.7088,3 April 2020,1019,4,1014
Inner Mongolia,China,44.0935,113.9448,3 April 2020,117,1,74
Jiangsu,China,32.9711,119.455,3 April 2020,651,0,632
Jiangxi,China,27.614,115.7221,3 April 2020,937,1,935
Jilin,China,43.6661,126.1923,3 April 2020,98,1,92
Liaoning,China,41.2956,122.6085,3 April 2020,141,2,124
Macau,China,22.1667,113.55,3 April 2020,43,0,10
Ningxia,China,37.2692,106.1655,3 April 2020,75,0,75
Qinghai,China,35.7452,95.9956,3 April 2020,18,0,18
Shaanxi,China,35.1917,108.8701,3 April 2020,255,3,244
Shandong,China,36.3427,118.1498,3 April 2020,778,7,754
Shanghai,China,31.202,121.4491,3 April 2020,526,6,0
Shanxi,China,37.5777,112.2922,3 April 2020,137,0,133
Sichuan,China,30.6171,102.7103,3 April 2020,555,3,537
Tianjin,China,39.3054,117.323,3 April 2020,180,3,140
Tibet,China,31.6927,88.0924,3 April 2020,1,0,1
Xinjiang,China,41.1129,85.2401,3 April 2020,76,3,73
Yunnan,China,24.974,101.487,3 April 2020,184,2,0
Zhejiang,China,29.1832,120.0934,3 April 2020,1260,1,1228
,Colombia,4.5709,-74.2973,3 April 2020,1267,25,55
,Congo (Brazzaville),-4.0383,21.7587,3 April 2020,22,2,2
,Congo (Kinshasa),-4.0383,21.7587,3 April 2020,134,13,3
,Costa Rica,9.7489,-83.7534,3 April 2020,416,2,11
,Cote d'Ivoire,7.54,-5.5471,3 April 2020,218,1,19
,Croatia,45.1,15.2,3 April 2020,1079,8,92
,Diamond Princess,0,0,3 April 2020,712,11,619
,Cuba,22,-80,3 April 2020,269,6,15
,Cyprus,35.1264,33.4299,3 April 2020,396,11,28
,Czechia,49.8175,15.473,3 April 2020,4091,53,0
Faroe Islands,Denmark,61.8926,-6.9118,3 April 2020,179,0,91
Greenland,Denmark,71.7069,-42.6043,3 April 2020,10,0,3
,Denmark,56.2639,9.5018,3 April 2020,3757,139,1193
,Djibouti,11.8251,42.5903,3 April 2020,49,0,8
,Dominican Republic,18.7357,-70.1627,3 April 2020,1488,68,16
,Ecuador,-1.8312,-78.1834,3 April 2020,3368,145,65
,Egypt,26,30,3 April 2020,985,66,216
,El Salvador,13.7942,-88.8965,3 April 2020,46,2,0
,Equatorial Guinea,1.5,10,3 April 2020,16,0,1
,Eritrea,15.1794,39.7823,3 April 2020,22,0,0
,Estonia,58.5953,25.0136,3 April 2020,961,12,48
,Eswatini,-26.5225,31.4659,3 April 2020,9,0,0
,Ethiopia,9.145,40.4897,3 April 2020,35,0,3
,Fiji,-17.7134,178.065,3 April 2020,7,0,0
,Finland,64,26,3 April 2020,1615,20,300
French Guiana,France,3.9339,-53.1258,3 April 2020,57,0,22
French Polynesia,France,-17.6797,149.4068,3 April 2020,39,0,0
Guadeloupe,France,16.25,-61.5833,3 April 2020,130,7,24
Mayotte,France,-12.8275,45.1662,3 April 2020,128,2,10
New Caledonia,France,-20.9043,165.618,3 April 2020,18,0,1
Reunion,France,-21.1351,55.2471,3 April 2020,321,0,40
Saint Barthelemy,France,17.9,-62.8333,3 April 2020,6,0,1
St Martin,France,18.0708,-63.0501,3 April 2020,22,1,2
Martinique,France,14.6415,-61.0242,3 April 2020,143,3,27
,France,46.2276,2.2137,3 April 2020,64338,6507,14008
,Gabon,-0.8037,11.6094,3 April 2020,21,1,1
,Gambia,13.4432,-15.3101,3 April 2020,4,1,2
,Georgia,42.3154,43.3569,3 April 2020,155,0,28
,Germany,51,9,3 April 2020,91159,1275,24575
,Ghana,7.9465,-1.0232,3 April 2020,205,5,31
,Greece,39.0742,21.8243,3 April 2020,1613,63,78
,Guatemala,15.7835,-90.2308,3 April 2020,50,1,12
,Guinea,9.9456,-9.6966,3 April 2020,73,0,2
,Guyana,5,-58.75,3 April 2020,23,4,0
,Haiti,18.9712,-72.2852,3 April 2020,18,0,1
,Holy See,41.9029,12.4534,3 April 2020,7,0,0
,Honduras,15.2,-86.2419,3 April 2020,222,15,3
,Hungary,47.1625,19.5033,3 April 2020,623,26,43
,Iceland,64.9631,-19.0208,3 April 2020,1364,4,309
,India,21,78,3 April 2020,2567,72,192
,Indonesia,-0.7893,113.9213,3 April 2020,1986,181,134
,Iran,32,53,3 April 2020,53183,3294,17935
,Iraq,33,44,3 April 2020,820,54,226
,Ireland,53.1424,-7.6921,3 April 2020,4273,120,5
,Israel,31,35,3 April 2020,7428,40,403
,Italy,43,12,3 April 2020,119827,14681,19758
,Jamaica,18.1096,-77.2975,3 April 2020,47,3,2
,Japan,36,138,3 April 2020,2617,63,514
,Jordan,31.24,36.51,3 April 2020,310,5,58
,Kazakhstan,48.0196,66.9237,3 April 2020,464,6,29
,Kenya,-0.0236,37.9062,3 April 2020,122,4,4
,South Korea,36,128,3 April 2020,10062,174,6021
,Kuwait,29.5,47.75,3 April 2020,417,0,82
,Kyrgyzstan,41.2044,74.7661,3 April 2020,130,1,6
,Latvia,56.8796,24.6032,3 April 2020,493,1,1
,Lebanon,33.8547,35.8623,3 April 2020,508,17,50
,Liberia,6.4281,-9.4295,3 April 2020,7,0,0
,Liechtenstein,47.14,9.55,3 April 2020,75,0,0
,Lithuania,55.1694,23.8813,3 April 2020,696,9,7
,Luxembourg,49.8153,6.1296,3 April 2020,2612,31,500
,Madagascar,-18.7669,46.8691,3 April 2020,70,0,0
,Malaysia,2.5,112.5,3 April 2020,3333,53,827
,Maldives,3.2028,73.2207,3 April 2020,19,0,13
,Malta,35.9375,14.3754,3 April 2020,202,0,2
,Mauritania,21.0079,10.9408,3 April 2020,6,1,2
